image_path,xmin,ymin,xmax,ymax,label,confidence
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map513.jpg,161,149,188,175,58,0.8814784288406372
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map513.jpg,79,206,105,232,8,0.9325283765792847
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map513.jpg,51,147,77,173,8,0.9339408278465271
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map513.jpg,209,135,235,161,35,0.9679110646247864
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map888.jpg,126,150,152,176,63,0.38234415650367737
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map888.jpg,83,111,109,137,71,0.3986934721469879
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map888.jpg,17,137,43,163,63,0.4773840308189392
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map888.jpg,151,197,177,223,132,0.6085897088050842
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map888.jpg,147,182,173,208,51,0.8771159052848816
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map888.jpg,181,172,207,198,154,0.8911042213439941
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map888.jpg,201,14,227,40,132,0.9357364773750305
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map888.jpg,116,173,142,199,68,0.996357262134552
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map541.jpg,118,150,144,176,46,0.39265352487564087
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map541.jpg,36,120,62,146,43,0.48599568009376526
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map541.jpg,188,73,214,99,132,0.4954952597618103
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map541.jpg,21,15,47,41,46,0.5266539454460144
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map541.jpg,181,71,207,97,108,0.5835164189338684
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map541.jpg,161,100,187,126,120,0.6374375224113464
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map541.jpg,127,22,153,48,46,0.671587347984314
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map541.jpg,88,51,114,77,25,0.8407019972801208
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map737.jpg,103,208,129,234,27,0.36256512999534607
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map737.jpg,102,148,128,174,71,0.41404998302459717
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map737.jpg,109,117,135,143,46,0.5361915826797485
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map737.jpg,122,42,148,68,154,0.5647766590118408
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map737.jpg,152,197,178,223,71,0.737912654876709
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map737.jpg,155,211,181,237,80,0.8116884827613831
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map737.jpg,174,92,200,118,43,0.9566893577575684
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map677.jpg,168,212,194,238,63,0.33866608142852783
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map677.jpg,18,83,44,109,46,0.3756193518638611
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map677.jpg,178,120,204,146,63,0.4055432379245758
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map677.jpg,186,109,212,135,63,0.4624692499637604
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map677.jpg,186,100,212,126,129,0.8978692889213562
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map677.jpg,116,207,142,233,80,0.9342771172523499
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map677.jpg,199,148,225,174,89,0.9805535078048706
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map677.jpg,173,148,199,174,154,0.9903410077095032
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map148.jpg,52,206,78,232,44,0.32315632700920105
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map148.jpg,114,115,140,141,71,0.34373846650123596
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map148.jpg,52,117,78,143,132,0.3522777855396271
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map148.jpg,122,148,148,174,27,0.4204605221748352
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map148.jpg,127,142,153,168,118,0.4835245907306671
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map148.jpg,92,200,118,226,68,0.5507091879844666
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map148.jpg,151,18,177,44,129,0.6349568963050842
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map148.jpg,58,52,84,78,86,0.8604633212089539
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map793.jpg,103,41,129,67,68,0.31463226675987244
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map793.jpg,128,186,154,212,118,0.31787946820259094
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map793.jpg,60,148,86,174,132,0.5011204481124878
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map793.jpg,52,195,78,221,85,0.5302141308784485
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map793.jpg,19,210,46,236,8,0.6526110768318176
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map793.jpg,62,45,88,71,15,0.6687847375869751
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map793.jpg,79,19,106,45,35,0.8703976273536682
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map793.jpg,180,49,206,75,80,0.9186099767684937
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map793.jpg,129,56,155,82,15,0.9749178290367126
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map793.jpg,142,92,168,118,63,0.9952736496925354
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map984.jpg,212,198,238,224,68,0.3169920742511749
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map984.jpg,140,85,166,111,138,0.34139853715896606
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map984.jpg,168,210,194,236,46,0.39808622002601624
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map984.jpg,128,17,154,43,132,0.5068511962890625
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map984.jpg,119,172,145,198,46,0.5106422901153564
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map984.jpg,22,69,48,95,60,0.6513399481773376
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map984.jpg,87,162,114,188,47,0.65252685546875
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map984.jpg,29,63,55,89,63,0.7014185190200806
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map984.jpg,93,130,119,156,67,0.7625573873519897
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map984.jpg,161,206,187,232,46,0.8689783215522766
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map369.jpg,76,87,102,113,51,0.5254544615745544
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map369.jpg,178,120,204,146,1,0.6017905473709106
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map369.jpg,207,76,233,102,119,0.6195547580718994
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map369.jpg,59,43,85,70,63,0.750847339630127
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map369.jpg,91,110,117,136,108,0.7979133129119873
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map369.jpg,40,112,66,138,43,0.822242796421051
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map369.jpg,171,168,197,194,68,0.9643206596374512
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map436.jpg,52,90,78,116,132,0.3213180899620056
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map436.jpg,174,171,200,197,51,0.39458027482032776
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map436.jpg,42,64,69,90,63,0.5740722417831421
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map436.jpg,81,15,107,42,142,0.7576017379760742
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map436.jpg,79,70,105,96,15,0.8030790090560913
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map436.jpg,88,43,114,69,35,0.8705357909202576
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map286.jpg,176,71,202,97,51,0.3109509348869324
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map286.jpg,149,88,175,114,8,0.5242881774902344
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map940.jpg,206,101,232,127,132,0.4076867699623108
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map940.jpg,191,53,217,79,100,0.4340554475784302
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map940.jpg,69,43,95,69,63,0.4746081829071045
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map940.jpg,201,114,227,140,97,0.4821210503578186
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map940.jpg,188,93,214,119,15,0.49419814348220825
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map940.jpg,187,44,213,70,120,0.6604937314987183
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map940.jpg,43,73,69,99,119,0.9023348093032837
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map940.jpg,121,153,148,179,63,0.9980472922325134
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map501.jpg,178,117,204,143,1,0.304015189409256
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map501.jpg,88,110,114,136,46,0.3550691604614258
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map501.jpg,215,128,241,154,132,0.4410717189311981
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map501.jpg,180,42,206,68,46,0.6179925799369812
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map501.jpg,119,41,145,67,63,0.6714856028556824
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map501.jpg,140,216,166,242,154,0.6731182932853699
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map501.jpg,136,31,162,57,132,0.6748628616333008
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map501.jpg,78,168,104,194,132,0.9207921624183655
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map864.jpg,70,175,96,201,85,0.390286386013031
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map864.jpg,102,149,128,175,120,0.8954196572303772
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map864.jpg,141,57,167,83,27,0.9412366151809692
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map864.jpg,194,21,220,47,89,0.9783403873443604
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map864.jpg,17,84,43,110,100,0.9801020622253418
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map864.jpg,48,114,74,140,46,0.9956665635108948
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map867.jpg,61,54,87,80,63,0.7557380199432373
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map867.jpg,34,15,60,41,51,0.8191177845001221
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map867.jpg,88,82,114,108,100,0.842676043510437
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map867.jpg,51,37,77,63,27,0.9853557348251343
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map352.jpg,76,181,102,208,25,0.3502347469329834
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map352.jpg,166,155,192,181,46,0.3707832396030426
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map352.jpg,53,58,79,84,100,0.5453712940216064
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map352.jpg,170,112,196,138,132,0.5856651663780212
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map352.jpg,199,128,225,154,1,0.6379625797271729
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map352.jpg,198,91,224,117,46,0.6453505754470825
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map352.jpg,64,135,90,161,1,0.8370931148529053
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map352.jpg,190,62,216,88,71,0.9249910116195679
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map352.jpg,88,156,114,182,118,0.9428650140762329
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map145.jpg,55,68,81,94,142,0.3789510428905487
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map145.jpg,200,63,227,89,43,0.5436228513717651
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map145.jpg,187,90,213,116,8,0.5616093873977661
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map145.jpg,79,57,105,84,132,0.7452102303504944
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map145.jpg,14,135,40,161,132,0.910487949848175
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map145.jpg,179,150,205,176,71,0.9313432574272156
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map145.jpg,74,116,100,142,15,0.9460220336914062
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map145.jpg,170,103,196,129,63,0.9539377689361572
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map97.jpg,190,132,216,158,71,0.32575780153274536
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map97.jpg,197,96,223,122,100,0.4086889624595642
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map97.jpg,15,171,41,197,46,0.41500145196914673
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map97.jpg,90,62,116,88,15,0.5284859538078308
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map97.jpg,215,49,241,75,8,0.6969662308692932
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map97.jpg,135,56,161,82,95,0.872988224029541
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map97.jpg,108,215,134,241,101,0.964214026927948
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map995.jpg,126,93,152,119,132,0.4315842390060425
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map995.jpg,138,57,164,83,132,0.4568662941455841
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map995.jpg,147,44,173,70,63,0.47435688972473145
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map995.jpg,104,122,130,148,68,0.4798906147480011
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map995.jpg,108,129,134,155,71,0.6789844632148743
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map741.jpg,213,84,239,110,36,0.36596256494522095
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map741.jpg,94,95,120,121,46,0.4402760863304138
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map741.jpg,123,167,149,193,31,0.5012387037277222
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map741.jpg,205,173,231,199,27,0.5750917792320251
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map741.jpg,218,113,244,139,46,0.6233162879943848
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map741.jpg,132,193,158,219,47,0.8531415462493896
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map741.jpg,152,200,178,226,68,0.8772740960121155
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map741.jpg,34,117,60,143,15,0.98650062084198
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map741.jpg,110,99,136,125,98,0.9893002510070801
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map741.jpg,91,215,117,241,63,0.9961869120597839
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map89.jpg,99,108,125,134,132,0.3356136083602905
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map89.jpg,119,24,145,50,43,0.4360150694847107
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map89.jpg,23,84,49,110,89,0.7977595329284668
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map89.jpg,111,197,137,223,132,0.803566575050354
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map89.jpg,206,156,232,182,47,0.8698123693466187
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map89.jpg,53,171,79,197,86,0.94126296043396
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map89.jpg,54,54,80,80,25,0.9757813811302185
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map1000.jpg,63,63,89,89,63,0.3606535494327545
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map1000.jpg,170,68,196,94,132,0.3794761002063751
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map1000.jpg,160,159,186,185,71,0.4324871897697449
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map1000.jpg,108,135,134,161,16,0.5006400942802429
