image,xmin,ymin,xmax,ymax,label,confidence
map3286.jpg,35,153,61,179,35,0.5985814332962036
map3286.jpg,187,114,213,140,154,0.7023317217826843
map3286.jpg,180,148,206,174,68,0.9584104418754578
map3286.jpg,18,96,44,122,118,0.9800631403923035
map3286.jpg,132,215,158,241,100,0.9965837001800537
map1838.jpg,167,82,193,108,132,0.4175444543361664
map1838.jpg,117,195,143,221,51,0.4218386113643646
map1838.jpg,44,201,70,227,71,0.5203230977058411
map1838.jpg,157,141,183,167,35,0.7886768579483032
map1838.jpg,44,115,70,141,25,0.8066760897636414
map1838.jpg,214,114,240,140,132,0.8424239158630371
map1838.jpg,167,211,193,237,35,0.9361454248428345
map1838.jpg,116,109,142,135,118,0.9931086301803589
map500.jpg,23,49,49,75,132,0.32435858249664307
map500.jpg,24,97,50,123,8,0.6081828474998474
map500.jpg,38,159,64,185,132,0.7024493217468262
map500.jpg,185,137,211,163,100,0.7446069121360779
map500.jpg,201,64,227,90,142,0.7679091691970825
map500.jpg,162,43,188,69,63,0.8084399104118347
map500.jpg,141,76,167,102,108,0.8532841205596924
map500.jpg,53,192,79,218,71,0.998457133769989
map2670.jpg,110,208,136,234,132,0.32708537578582764
map2670.jpg,178,12,204,38,63,0.33000653982162476
map2670.jpg,73,202,99,228,25,0.3578033149242401
map2670.jpg,178,186,204,212,1,0.5374866724014282
map2670.jpg,178,175,204,201,132,0.5615475177764893
map2670.jpg,44,162,70,188,35,0.6495985388755798
map2670.jpg,117,153,143,179,71,0.9576968550682068
map130.jpg,45,135,71,161,27,0.3978102505207062
map130.jpg,118,162,144,188,60,0.4199351370334625
map130.jpg,121,169,147,195,63,0.5899783968925476
map130.jpg,45,122,71,148,15,0.6160837411880493
map130.jpg,123,193,149,219,63,0.7220823764801025
map130.jpg,155,188,181,214,36,0.8866590261459351
map130.jpg,197,54,223,80,47,0.948614776134491
map130.jpg,93,94,119,120,46,0.9962677359580994
map28.jpg,196,60,222,86,63,0.32706332206726074
map28.jpg,120,95,146,121,8,0.756377637386322
map28.jpg,116,118,142,144,63,0.8449908494949341
map28.jpg,210,20,236,46,142,0.9362047910690308
map28.jpg,153,51,179,77,8,0.9812554717063904
map3361.jpg,209,38,235,64,46,0.31389373540878296
map3361.jpg,148,133,174,159,142,0.3352993428707123
map3361.jpg,62,24,89,50,68,0.46310535073280334
map3361.jpg,218,130,244,156,51,0.7951098680496216
map3361.jpg,149,72,175,98,100,0.8370958566665649
map3361.jpg,139,92,165,118,15,0.8806388974189758
map961.jpg,118,130,144,156,8,0.3549000024795532
map961.jpg,60,50,86,76,1,0.4237074851989746
map961.jpg,141,54,167,80,142,0.477251261472702
map961.jpg,152,123,178,149,15,0.6061953902244568
map961.jpg,68,152,94,178,8,0.86932772397995
map961.jpg,201,192,227,218,15,0.8742044568061829
map961.jpg,38,180,64,206,63,0.9964388012886047
map2402.jpg,30,186,56,212,35,0.31301090121269226
map2402.jpg,100,217,126,243,46,0.3307633697986603
map2402.jpg,199,169,225,195,154,0.4393909275531769
map2402.jpg,188,54,214,81,118,0.5299529433250427
map2402.jpg,70,68,96,94,15,0.6689480543136597
map2402.jpg,187,114,213,140,47,0.6881245374679565
map2402.jpg,80,160,106,186,46,0.715536892414093
map2402.jpg,25,179,51,205,80,0.8376304507255554
map2402.jpg,28,96,55,122,100,0.8954261541366577
map3968.jpg,48,110,74,136,154,0.31919199228286743
map3968.jpg,117,24,143,50,142,0.3482533097267151
map3968.jpg,68,151,95,177,15,0.4258385896682739
map3968.jpg,166,80,192,106,132,0.7862482070922852
map3968.jpg,152,57,178,83,35,0.899905264377594
map3968.jpg,37,79,63,105,108,0.9077855348587036
map3968.jpg,214,30,240,56,46,0.9257559776306152
map3968.jpg,208,218,234,244,51,0.9754063487052917
map818.jpg,48,88,74,114,154,0.3177112638950348
map818.jpg,119,111,145,137,71,0.47144344449043274
map818.jpg,107,39,133,65,46,0.5259392261505127
map818.jpg,122,91,148,117,36,0.5355936884880066
map818.jpg,104,119,130,145,67,0.6072496175765991
map818.jpg,96,179,122,205,35,0.8189734220504761
map818.jpg,12,78,39,104,15,0.9711861610412598
map2814.jpg,98,70,124,96,46,0.40272119641304016
map2814.jpg,59,107,85,133,63,0.7233055830001831
map2814.jpg,177,128,203,154,132,0.7512621283531189
map1820.jpg,100,75,126,101,86,0.33137381076812744
map1820.jpg,38,19,64,45,119,0.6108402013778687
map1820.jpg,53,160,79,186,58,0.9324005246162415
map1820.jpg,107,52,133,78,15,0.965204656124115
map1820.jpg,200,53,226,79,35,0.974419891834259
map1820.jpg,189,148,215,174,46,0.9964900016784668
map2186.jpg,108,40,134,66,15,0.4377692937850952
map2186.jpg,174,72,200,98,46,0.46629706025123596
map2186.jpg,216,25,242,51,15,0.5858973860740662
map2186.jpg,17,51,43,77,46,0.599871039390564
map2186.jpg,209,73,235,99,132,0.7164197564125061
map2186.jpg,24,69,50,95,98,0.9100131988525391
map2186.jpg,176,64,203,90,46,0.9457067847251892
map2572.jpg,63,63,89,89,63,0.3265824615955353
map2572.jpg,157,123,183,149,118,0.3606742024421692
map2572.jpg,72,61,98,87,63,0.368112176656723
map2572.jpg,118,57,144,83,46,0.4776773154735565
map2572.jpg,171,50,197,76,43,0.5568493008613586
map2572.jpg,123,156,149,182,43,0.7493189573287964
map2572.jpg,54,89,80,115,132,0.8939013481140137
map532.jpg,147,186,173,212,71,0.34739887714385986
map532.jpg,169,22,195,48,58,0.4184810519218445
map532.jpg,174,140,200,166,132,0.4993114471435547
map532.jpg,142,81,168,107,95,0.571958065032959
map532.jpg,209,16,235,42,120,0.9029178619384766
map532.jpg,111,186,137,212,154,0.9495081901550293
map3625.jpg,41,217,67,243,132,0.3052336573600769
map3625.jpg,19,209,45,235,35,0.4148256182670593
map3625.jpg,205,197,231,223,46,0.4238981008529663
map3625.jpg,59,219,85,245,63,0.46110206842422485
map3625.jpg,24,109,50,135,27,0.5141159296035767
map3625.jpg,108,201,134,227,63,0.5707284212112427
map3625.jpg,182,159,208,185,95,0.8737858533859253
map1119.jpg,82,74,108,100,46,0.39979201555252075
map1119.jpg,83,160,109,186,71,0.42421385645866394
map1119.jpg,53,76,79,102,51,0.6218413710594177
map1119.jpg,38,44,64,70,35,0.9934824109077454
map1028.jpg,188,216,214,242,71,0.5808645486831665
map1028.jpg,75,118,102,144,43,0.6023510694503784
map1028.jpg,160,11,186,37,86,0.7549835443496704
map1028.jpg,121,39,147,65,15,0.9233677387237549
map1028.jpg,131,117,157,143,51,0.9565545916557312
map1028.jpg,128,63,154,89,63,0.973713219165802
map1028.jpg,33,71,59,97,25,0.9780622720718384
map1028.jpg,92,49,118,75,154,0.9954225420951843
map1549.jpg,44,134,70,160,120,0.3200302720069885
map1549.jpg,53,132,79,158,8,0.48706910014152527
map1549.jpg,88,108,114,134,46,0.5431528687477112
map1549.jpg,59,122,85,148,63,0.5829390287399292
map1549.jpg,198,120,224,146,132,0.6563560366630554
map1549.jpg,110,55,136,81,132,0.7199535965919495
map1549.jpg,82,59,108,85,154,0.721150279045105
map1549.jpg,70,192,96,218,93,0.9033136367797852
map2117.jpg,186,162,212,188,46,0.3396431803703308
map2117.jpg,138,209,164,235,71,0.3453887403011322
map2117.jpg,110,48,136,74,43,0.34595173597335815
map2117.jpg,41,208,67,234,15,0.3844027817249298
map2117.jpg,71,38,97,64,142,0.49827608466148376
map2117.jpg,137,103,163,129,118,0.5849151611328125
map2117.jpg,182,169,208,195,63,0.664409339427948
map2117.jpg,59,161,85,187,154,0.7637525200843811
map2117.jpg,196,28,222,54,63,0.7701484560966492
map2334.jpg,44,36,70,62,68,0.5138497352600098
map2334.jpg,158,16,184,42,27,0.6070729494094849
map2334.jpg,217,15,243,41,46,0.7297088503837585
map2334.jpg,34,181,60,207,35,0.9956774711608887
map644.jpg,188,70,214,96,46,0.4495648443698883
map644.jpg,108,201,134,228,24,0.46488749980926514
map644.jpg,218,133,244,159,132,0.5446301102638245
map644.jpg,29,136,55,162,60,0.679049015045166
map644.jpg,14,93,40,119,71,0.7432190775871277
map644.jpg,180,140,206,166,8,0.9562588930130005
map3623.jpg,24,48,50,74,132,0.3201585114002228
map3623.jpg,78,190,104,216,93,0.40713053941726685
map3623.jpg,137,120,163,146,46,0.4173664152622223
map3623.jpg,208,19,234,45,46,0.42216756939888
map3623.jpg,122,116,148,142,63,0.42323124408721924
map3623.jpg,29,167,55,193,132,0.492362380027771
map3623.jpg,147,123,173,149,46,0.7899454236030579
map3623.jpg,168,201,194,227,63,0.8034521341323853
map3623.jpg,36,200,62,226,154,0.9957528114318848
map2509.jpg,177,151,203,177,1,0.31737929582595825
map2509.jpg,84,92,110,118,63,0.3439992666244507
map2509.jpg,214,110,240,136,86,0.4703923165798187
map2509.jpg,88,168,114,194,100,0.5687918066978455
map2509.jpg,109,218,135,244,8,0.7933632731437683
map2509.jpg,100,23,126,49,71,0.797272264957428
map2509.jpg,76,150,102,176,51,0.8866093754768372
map2509.jpg,163,141,189,167,63,0.9861018061637878
map1435.jpg,61,194,87,220,80,0.30077898502349854
map1435.jpg,72,51,98,77,68,0.4449397325515747
map1435.jpg,149,73,175,99,15,0.6304023265838623
map1435.jpg,140,89,166,115,15,0.7319276928901672
map1435.jpg,194,36,220,62,43,0.7872777581214905
map1435.jpg,119,68,145,94,98,0.9506375789642334
map1435.jpg,35,80,61,106,15,0.993110179901123
map660.jpg,219,143,245,169,85,0.3032658100128174
map660.jpg,78,146,104,172,15,0.3171004056930542
map660.jpg,209,186,235,212,46,0.3395431637763977
map660.jpg,181,102,207,128,71,0.3404688835144043
map660.jpg,34,70,60,96,132,0.45601123571395874
map660.jpg,143,60,169,86,1,0.4832133650779724
map660.jpg,202,180,228,206,63,0.6093816161155701
map660.jpg,23,23,50,49,80,0.858225405216217
map660.jpg,186,111,213,137,71,0.965918242931366
map789.jpg,129,114,155,140,46,0.3456597924232483
map789.jpg,135,80,161,106,132,0.3467380702495575
map789.jpg,44,202,70,228,58,0.42451655864715576
map789.jpg,60,158,87,184,132,0.4706425368785858
map789.jpg,194,22,220,48,35,0.5209531784057617
map789.jpg,56,173,82,199,46,0.5220609307289124
map789.jpg,48,210,74,236,58,0.8286537528038025
map3742.jpg,175,11,201,37,46,0.3490535616874695
map3742.jpg,129,172,156,198,132,0.38530322909355164
map3742.jpg,69,42,95,68,121,0.4409663677215576
map3742.jpg,118,206,144,232,58,0.774752140045166
map3742.jpg,29,133,55,159,98,0.9523230791091919
map555.jpg,133,216,159,242,51,0.3535390794277191
map555.jpg,167,146,193,172,63,0.3551957309246063
map555.jpg,28,151,55,177,25,0.37049731612205505
map555.jpg,149,152,175,178,46,0.3937520980834961
map555.jpg,132,108,158,134,132,0.4058031737804413
map555.jpg,157,102,183,129,46,0.501804530620575
map555.jpg,79,68,105,94,129,0.5573346018791199
map555.jpg,103,136,129,162,108,0.5953908562660217
map932.jpg,39,189,65,215,132,0.41520220041275024
map932.jpg,196,182,222,208,15,0.4240510165691376
map932.jpg,195,194,221,220,15,0.46530210971832275
map932.jpg,116,149,142,175,46,0.5102777481079102
map932.jpg,77,158,103,184,43,0.5340132117271423
map932.jpg,126,96,152,122,47,0.5630748867988586
map932.jpg,181,41,207,67,100,0.6617988348007202
map932.jpg,101,16,127,42,46,0.7123113870620728
map932.jpg,190,80,216,106,108,0.7168614864349365
map2505.jpg,17,115,43,141,1,0.3206894099712372
map2505.jpg,31,82,57,108,35,0.37055614590644836
map2505.jpg,71,42,97,68,46,0.3956625461578369
map2505.jpg,45,169,71,195,154,0.40804898738861084
map2505.jpg,57,95,83,121,15,0.5029762387275696
map2505.jpg,163,190,189,216,138,0.7637073397636414
map2505.jpg,55,217,81,243,119,0.8104864358901978
map1694.jpg,134,130,160,156,47,0.37507814168930054
map1694.jpg,118,89,144,115,27,0.3774014115333557
map1694.jpg,102,70,128,96,1,0.5739643573760986
map1694.jpg,16,134,42,160,71,0.9927582740783691
map2729.jpg,107,91,133,117,63,0.3398740291595459
map2729.jpg,122,181,149,207,63,0.3632085621356964
map2729.jpg,106,78,132,104,46,0.3694895803928375
map2729.jpg,159,147,185,173,35,0.5367199182510376
map2553.jpg,108,174,134,200,63,0.3302447199821472
map2553.jpg,113,61,139,87,57,0.3934944272041321
map2553.jpg,19,44,45,70,154,0.4145754873752594
map2553.jpg,96,213,122,239,154,0.4578225314617157
map2553.jpg,141,18,168,44,71,0.4854959547519684
map2553.jpg,63,61,89,88,27,0.635668933391571
map2553.jpg,70,174,96,200,68,0.9130086898803711
map2553.jpg,180,129,206,155,15,0.9677336812019348
map3054.jpg,24,104,50,130,68,0.323578804731369
map3054.jpg,42,198,68,224,43,0.3888823688030243
map3054.jpg,43,207,69,233,44,0.4462897479534149
map3054.jpg,202,60,228,86,31,0.5372081398963928
map3054.jpg,147,34,173,60,132,0.7604967951774597
map3054.jpg,201,128,227,154,31,0.8390995860099792
map3054.jpg,28,109,54,135,132,0.839841365814209
map3480.jpg,31,135,57,161,120,0.3406188488006592
map3480.jpg,75,181,101,207,63,0.35069042444229126
map3480.jpg,160,186,186,212,1,0.3554033637046814
map3480.jpg,114,79,140,105,89,0.3977569043636322
map3480.jpg,54,181,80,207,60,0.4239550828933716
map3480.jpg,35,64,61,90,100,0.5118206739425659
map3480.jpg,37,28,63,54,63,0.6524221301078796
map3480.jpg,130,120,157,146,154,0.8899810314178467
map3480.jpg,132,154,158,180,154,0.9974989295005798
map2623.jpg,61,44,87,70,63,0.34419581294059753
map2623.jpg,53,186,79,212,132,0.6836076974868774
map2623.jpg,158,80,184,106,15,0.714160144329071
map2623.jpg,141,93,167,119,15,0.755774974822998
map190.jpg,31,197,57,223,15,0.5116145610809326
map190.jpg,32,206,58,232,15,0.5857256650924683
map2963.jpg,61,174,87,200,71,0.30780085921287537
map2963.jpg,68,162,94,188,98,0.366657555103302
map2963.jpg,16,217,42,243,68,0.38473406434059143
map2963.jpg,153,178,179,204,63,0.41914689540863037
map2963.jpg,68,73,94,99,118,0.49631139636039734
map2963.jpg,208,13,234,39,63,0.5179625749588013
map2963.jpg,61,54,87,80,132,0.6361132860183716
map3521.jpg,201,58,227,84,68,0.3210439682006836
map3521.jpg,192,140,218,166,68,0.367402583360672
map3521.jpg,50,149,76,175,100,0.6459547877311707
map3521.jpg,31,135,57,161,35,0.6779742240905762
map3521.jpg,195,147,221,173,132,0.678179144859314
map3521.jpg,123,88,149,114,47,0.7227877974510193
map3521.jpg,167,83,193,109,98,0.84862220287323
map3521.jpg,120,61,146,87,15,0.9702765941619873
map3521.jpg,77,18,103,44,100,0.9971814155578613
map2212.jpg,48,148,74,174,100,0.33035245537757874
map2212.jpg,40,202,66,228,118,0.3991929888725281
map2212.jpg,74,95,100,121,43,0.5645163655281067
map2212.jpg,56,24,82,50,142,0.5687280893325806
map2212.jpg,103,101,129,127,118,0.6212488412857056
map2212.jpg,42,84,68,110,71,0.789465606212616
map2212.jpg,143,192,169,218,120,0.8114306330680847
map2212.jpg,42,143,68,169,97,0.9285698533058167
map2212.jpg,209,197,235,223,15,0.9373202323913574
map2212.jpg,198,180,224,206,68,0.941578209400177
map2473.jpg,18,212,44,238,46,0.3777424991130829
map2473.jpg,147,101,173,128,25,0.3939351439476013
map2473.jpg,18,183,44,209,15,0.5127516388893127
map2473.jpg,196,96,222,122,132,0.5611156821250916
map2473.jpg,91,154,117,180,63,0.8087884187698364
map2473.jpg,111,33,137,59,58,0.9718757271766663
map2473.jpg,31,118,57,144,67,0.9837343096733093
map2473.jpg,54,147,81,173,8,0.9872930645942688
map892.jpg,134,76,160,102,118,0.33780449628829956
map892.jpg,79,172,105,198,15,0.37264955043792725
map892.jpg,63,190,89,216,1,0.6512465476989746
map892.jpg,179,207,205,233,101,0.9329473376274109
map892.jpg,35,23,61,49,120,0.9492195844650269
map892.jpg,87,169,113,195,15,0.9599187970161438
map3333.jpg,55,83,81,109,58,0.32332661747932434
map3333.jpg,32,88,58,114,46,0.32940807938575745
map3333.jpg,143,53,169,79,25,0.3454495668411255
map3333.jpg,39,140,65,166,132,0.3495887219905853
map3333.jpg,35,195,61,221,35,0.34960460662841797
map3333.jpg,58,89,84,115,8,0.37876570224761963
map3333.jpg,158,36,184,62,46,0.41119384765625
map3333.jpg,215,100,241,126,46,0.49412038922309875
map3333.jpg,103,206,129,232,8,0.8451536297798157
map3082.jpg,208,156,234,182,100,0.3251079320907593
map3082.jpg,79,170,105,196,30,0.33492451906204224
map3082.jpg,127,197,153,223,118,0.43875765800476074
map3082.jpg,132,142,158,168,63,0.53350430727005
map3082.jpg,77,147,103,173,132,0.5363355875015259
map3082.jpg,178,117,204,143,46,0.6221503019332886
map3082.jpg,16,96,42,122,108,0.8528613448143005
map3082.jpg,180,44,206,70,27,0.871600329875946
map3916.jpg,135,88,161,114,46,0.3181716799736023
map3916.jpg,109,166,135,192,132,0.33443015813827515
map3916.jpg,190,24,216,51,25,0.41036561131477356
map3916.jpg,20,74,46,100,71,0.5266991257667542
map3916.jpg,114,127,140,153,30,0.6309788823127747
map3916.jpg,176,202,202,228,154,0.7643849849700928
map3916.jpg,187,200,213,227,15,0.9716734290122986
map1401.jpg,69,169,95,195,8,0.34225520491600037
map1401.jpg,158,163,184,189,68,0.34257954359054565
map1401.jpg,94,41,120,67,132,0.34850725531578064
map1401.jpg,64,33,90,59,51,0.5656750202178955
map1401.jpg,23,166,50,192,129,0.6825181245803833
map1401.jpg,28,160,54,186,27,0.7815165519714355
map1401.jpg,150,56,176,82,132,0.8655412793159485
map1401.jpg,168,114,194,141,35,0.9332334995269775
map1401.jpg,138,193,164,219,108,0.9741727113723755
map1401.jpg,191,31,217,57,154,0.9895825982093811
map2676.jpg,122,78,148,104,68,0.3308910131454468
map2676.jpg,29,93,55,119,100,0.45709988474845886
map2676.jpg,130,64,156,90,15,0.602326512336731
map2676.jpg,112,18,138,44,142,0.603813648223877
map2676.jpg,195,182,221,208,63,0.6792486906051636
map2676.jpg,161,118,187,144,58,0.9602212309837341
map2676.jpg,35,169,61,195,60,0.9887779951095581
map2676.jpg,195,30,221,56,8,0.9896132349967957
map2676.jpg,135,150,161,176,154,0.9972277283668518
map24.jpg,197,190,223,216,118,0.32981425523757935
map24.jpg,28,109,54,135,63,0.351782888174057
map24.jpg,103,167,129,193,132,0.4412206709384918
map24.jpg,101,132,127,158,129,0.47657957673072815
map24.jpg,182,187,208,213,120,0.4896576404571533
map24.jpg,119,114,145,140,132,0.6613023281097412
map2276.jpg,88,172,114,198,1,0.3175777494907379
map2276.jpg,69,38,95,64,8,0.3660452961921692
map2276.jpg,89,160,115,186,71,0.40586984157562256
map2276.jpg,149,79,175,105,132,0.4155344069004059
map2276.jpg,175,70,201,96,46,0.45916882157325745
map2276.jpg,213,71,239,97,51,0.47535744309425354
map2276.jpg,68,217,94,243,154,0.7944516539573669
map2276.jpg,97,107,123,133,51,0.8538948893547058
map2276.jpg,15,57,41,83,108,0.8867254853248596
map1492.jpg,84,41,110,67,68,0.3213059902191162
map1492.jpg,29,120,56,146,46,0.3383301794528961
map1492.jpg,194,116,220,142,132,0.44333386421203613
map1492.jpg,33,98,59,124,27,0.5179821252822876
map1492.jpg,44,183,70,209,44,0.7360435724258423
map1492.jpg,49,188,75,214,44,0.9522331953048706
map1492.jpg,188,52,214,78,71,0.9746971130371094
map618.jpg,11,20,37,46,63,0.4584469497203827
map618.jpg,52,55,78,81,71,0.6227197051048279
map618.jpg,186,135,212,161,132,0.7136434316635132
map618.jpg,143,209,169,235,63,0.8022248148918152
map618.jpg,79,37,105,63,15,0.8594387173652649
map618.jpg,80,81,107,107,142,0.8840789198875427
map618.jpg,84,136,110,162,63,0.9897605776786804
map915.jpg,133,15,159,41,100,0.344924658536911
map915.jpg,159,143,185,169,68,0.35571128129959106
map915.jpg,187,215,213,242,142,0.4002610445022583
map915.jpg,178,178,204,204,132,0.5089569091796875
map915.jpg,33,193,59,219,154,0.5195934176445007
map915.jpg,68,62,94,88,46,0.580333411693573
map915.jpg,17,34,43,60,132,0.5849871039390564
map915.jpg,147,56,173,82,154,0.6537845730781555
map2129.jpg,93,70,119,96,118,0.35921746492385864
map2129.jpg,16,84,42,110,47,0.4168531596660614
map2129.jpg,116,88,142,114,43,0.459033340215683
map2129.jpg,24,114,50,140,71,0.5092398524284363
map2129.jpg,207,107,233,133,8,0.5580742955207825
map2129.jpg,72,103,98,129,1,0.6555795669555664
map2129.jpg,49,187,75,213,71,0.6625537872314453
map2129.jpg,163,193,189,219,15,0.763568103313446
map2129.jpg,51,130,77,156,71,0.9857207536697388
map36.jpg,89,100,115,126,63,0.30633053183555603
map36.jpg,157,110,183,136,132,0.3194141089916229
map36.jpg,141,118,168,144,46,0.32550710439682007
map36.jpg,42,95,68,121,132,0.4078311026096344
map36.jpg,100,129,126,155,67,0.8865581750869751
map614.jpg,152,177,178,203,132,0.30837854743003845
map614.jpg,49,136,76,162,46,0.3188014328479767
map614.jpg,160,29,186,55,63,0.5851230025291443
map614.jpg,107,102,133,128,132,0.621157169342041
map614.jpg,190,205,216,231,154,0.7613205313682556
map614.jpg,82,194,108,220,86,0.8828469514846802
map614.jpg,152,196,178,222,93,0.9270036220550537
map614.jpg,22,157,48,183,60,0.9771186113357544
map614.jpg,133,210,159,236,35,0.9811590313911438
map3602.jpg,194,143,220,169,46,0.3543824553489685
map3602.jpg,103,211,129,237,63,0.4514721930027008
